Date,Area,Area 2,Pit Name,Game Group,Game Type,Game Type Short,Table Name,Stat Drop,Stat Win,Promo Chips,Matchplay Coupons,Matchplay & PromoChips,StatDrop less MP,StatWin less MP,Active Days,Status
44198,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH006,29705,17300, -   , -   , -   ,29705,17300,1,Active
44198,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH007,32361,19331, -   , -   , -   ,32361,19331,1,Active
44198,High Limit,High Limit,High Limit,Ultimate Texas H,Ultimate Texas H,UTH,UTH1001,500,-4390, -   , -   , -   ,500,-4390,1,Active
44198,Rockin' Casino,Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH560,15268,10053, -   , -   , -   ,15268,10053,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ030,30641,16836, -   , -   , -   ,30641,16836,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ044,15490,7585, -   , -   , -   ,15490,7585,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ046,20705,7145, -   , -   , -   ,20705,7145,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ050,28621,14386, -   , -   , -   ,28621,14386,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ051,19450,1665, -   , -   , -   ,19450,1665,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ058,17742,1262, -   , -   , -   ,17742,1262,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ059,28360,3345,2000, -   ,2000,26360,1345,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ060,31386,211, -   , -   , -   ,31386,211,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ061,21519,839, -   , -   , -   ,21519,839,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ062,26023,4583, -   , -   , -   ,26023,4583,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ064,25039,1204, -   , -   , -   ,25039,1204,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ088,27655,-6165, -   , -   , -   ,27655,-6165,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ089,2705,1065, -   , -   , -   ,2705,1065,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1005,11500,18255, -   , -   , -   ,11500,18255,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,7000,-11125, -   , -   , -   ,7000,-11125,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,2000,-9755, -   , -   , -   ,2000,-9755,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1008,19000,3905, -   , -   , -   ,19000,3905,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1009,24716,1516, -   , -   , -   ,24716,1516,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,29826,22691,10500,200,10700,19126,11991,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1011,19300,11755, -   , -   , -   ,19300,11755,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,28401,17271,4500,150,4650,23751,12621,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1013, -   , -   , -   , -   , -   , -   , -   ,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014,10650,7185, -   , -   , -   ,10650,7185,1,Active
44199,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1015,21200,5505,2000, -   ,2000,19200,3505,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ512,14405,6155, -   , -   , -   ,14405,6155,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ513,15942,4192, -   , -   , -   ,15942,4192,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ514,15180,12360, -   , -   , -   ,15180,12360,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ515,19065,6530,200, -   ,200,18865,6330,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ902,29925,5920, -   , -   , -   ,29925,5920,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ903,42640,18225, -   , -   , -   ,42640,18225,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ904,30500,4070, -   , -   , -   ,30500,4070,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ905,14580,-1655, -   , -   , -   ,14580,-1655,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ906,28705,-820, -   , -   , -   ,28705,-820,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ907,16285,8365, -   , -   , -   ,16285,8365,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ908,10825,925, -   , -   , -   ,10825,925,1,Active
44199,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ909, -   , -   , -   , -   , -   , -   , -   ,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB001,65485,8250, -   , -   , -   ,65485,8250,1,Active
44199,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB002,22240,15320, -   , -   , -   ,22240,15320,1,Active
44199,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB003,18686,6766, -   , -   , -   ,18686,6766,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB005,44190,-23295, -   , -   , -   ,44190,-23295,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB006,15815,3385, -   , -   , -   ,15815,3385,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB007,25935,-1555, -   , -   , -   ,25935,-1555,1,Active
44199,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB008,12965,6600, -   , -   , -   ,12965,6600,1,Active
44199,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB009,18875,-10175,500, -   ,500,18375,-10675,1,Active
44199,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB010,25715,5510, -   , -   , -   ,25715,5510,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB011,35275,2200, -   , -   , -   ,35275,2200,1,Active
44199,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB012,35438,28428, -   , -   , -   ,35438,28428,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB021,58250,-21440, -   , -   , -   ,58250,-21440,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB022,22085,4475, -   , -   , -   ,22085,4475,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB023,51455,-24330, -   , -   , -   ,51455,-24330,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB024,50650,-23940, -   , -   , -   ,50650,-23940,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB025,52495,26410, -   , -   , -   ,52495,26410,1,Active
44199,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB026,60660,49125,2000, -   ,2000,58660,47125,1,Active
44199,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1001,60000,41500, -   , -   , -   ,60000,41500,1,Active
44199,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1002, -   ,-7350, -   , -   , -   , -   ,-7350,1,Active
44199,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB901,4495,6215, -   , -   , -   ,4495,6215,1,Active
44199,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB912,21500,21300, -   , -   , -   ,21500,21300,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ003,28190,10860, -   , -   , -   ,28190,10860,1,Active
44199,Main Floor,Rest of Floor,Pit4,Blackjack,Freebet BlackJack,FBJ,FBJ004,31307,5282, -   , -   , -   ,31307,5282,1,Active
44199,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ007,37850,26825, -   , -   , -   ,37850,26825,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Freebet BlackJack,FBJ,FBJ551,8705,50, -   , -   , -   ,8705,50,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Freebet BlackJack,FBJ,FBJ552,15634,8234, -   , -   , -   ,15634,8234,1,Active
44199,Main Floor,Rest of Floor,Pit4,Four Card Poker,Four Card Poker,FCP,FCP001,12950,-47325, -   , -   , -   ,12950,-47325,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG001,3168,-792, -   , -   , -   ,3168,-792,1,Active
44199,Main Floor,Rest of Floor,Pit3,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG002,10340,4930, -   , -   , -   ,10340,4930,1,Active
44199,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG003,15061,8136, -   , -   , -   ,15061,8136,1,Active
44199,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG004,21876,7861, -   , -   , -   ,21876,7861,1,Active
44199,Main Floor,Rest of Floor,Pit2,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG008,8495,-490,1000, -   ,1000,7495,-1490,1,Active
44199,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR001,13403,9793,500, -   ,500,12903,9293,1,Active
44199,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR002,9495,6360, -   , -   , -   ,9495,6360,1,Active
44199,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR003,9660,2545, -   , -   , -   ,9660,2545,1,Active
44199,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR004,15395,6245, -   , -   , -   ,15395,6245,1,Active
44199,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR005,12844,3254, -   , -   , -   ,12844,3254,1,Active
44199,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR006,18062,3582, -   , -   , -   ,18062,3582,1,Active
44199,High Limit,High Limit,High Limit,Mystery Card Rou,Mystery Card Rou,MCR,MCR1001,2180,1892, -   , -   , -   ,2180,1892,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR501,7342,-5288,200, -   ,200,7142,-5488,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR502,13886,8481,3000, -   ,3000,10886,5481,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR503,7775,1265,100, -   ,100,7675,1165,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR504,9305,-3585, -   , -   , -   ,9305,-3585,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Mississippi Stud,Mississippi Stud,MS,MS001,8185,3030, -   , -   , -   ,8185,3030,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Three Card Poker,Three Card Poker,TCP,TCP001,4250,-500, -   , -   , -   ,4250,-500,1,Active
44199,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP005,6867,1702, -   , -   , -   ,6867,1702,1,Active
44199,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP007,16015,5950, -   , -   , -   ,16015,5950,1,Active
44199,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP008,19939,-5601, -   , -   , -   ,19939,-5601,1,Active
44199,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP011,13570,9210, -   , -   , -   ,13570,9210,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Three Card Poker,Three Card Poker,TCP,TCP571,9537,5617, -   , -   , -   ,9537,5617,1,Active
44199,Rockin' Casino,Rest of Floor,Pit6,Ultimate Texas H,Ultimate Texas H,UTH,UTH001,8130,700, -   , -   , -   ,8130,700,1,Active
44199,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH003,20090,5515, -   , -   , -   ,20090,5515,1,Active
44199,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH004,16495,1795, -   , -   , -   ,16495,1795,1,Active
44199,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH005,21970,4800, -   , -   , -   ,21970,4800,1,Active
44199,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH006,21493,9518, -   , -   , -   ,21493,9518,1,Active
44199,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH007,8395,8175, -   , -   , -   ,8395,8175,1,Active
44199,High Limit,High Limit,High Limit,Ultimate Texas H,Ultimate Texas H,UTH,UTH1001,10375,-62470, -   , -   , -   ,10375,-62470,1,Active
44199,Rockin' Casino,Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH560,13445,10240, -   , -   , -   ,13445,10240,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ030,10657,3732, -   , -   , -   ,10657,3732,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ044,37099,22149, -   , -   , -   ,37099,22149,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ046,12303,-307, -   , -   , -   ,12303,-307,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ050,17225,3715, -   , -   , -   ,17225,3715,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ051,20065,4080, -   , -   , -   ,20065,4080,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ058,30965,7420, -   , -   , -   ,30965,7420,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ059,19159,14, -   , -   , -   ,19159,14,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ060,35119,-771, -   , -   , -   ,35119,-771,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ061,32146,21596,150, -   ,150,31996,21446,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ062,23526,8301, -   , -   , -   ,23526,8301,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ064,24367,-8218, -   , -   , -   ,24367,-8218,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ088,80360,19995, -   , -   , -   ,80360,19995,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ089, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1005,6075,-6860, -   ,825,825,5250,-7685,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,9800,9085, -   , -   , -   ,9800,9085,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,1800,3580, -   , -   , -   ,1800,3580,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1008,20180,-2220, -   , -   , -   ,20180,-2220,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1009,45750,22690, -   , -   , -   ,45750,22690,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,37845,18940, -   ,1675,1675,36170,17265,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1011,85905,22510, -   , -   , -   ,85905,22510,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,71637,76372, -   ,990,990,70647,75382,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1013, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1015, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ512,15223,4653, -   , -   , -   ,15223,4653,1,Active
44200,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ513,10702,4292, -   , -   , -   ,10702,4292,1,Active
44200,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ514,10861,2646, -   , -   , -   ,10861,2646,1,Active
44200,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ515,9445,4945, -   , -   , -   ,9445,4945,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ902,33575,-290, -   , -   , -   ,33575,-290,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ903,67835,40120, -   , -   , -   ,67835,40120,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ904,31640,18375, -   , -   , -   ,31640,18375,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ905,1500,1035, -   , -   , -   ,1500,1035,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ906, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ907,16950,1720, -   , -   , -   ,16950,1720,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ908,12390,5585, -   , -   , -   ,12390,5585,1,Active
44200,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ909,8800,10385, -   , -   , -   ,8800,10385,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB001,26325,12255, -   , -   , -   ,26325,12255,1,Active
44200,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB002,13640,555, -   , -   , -   ,13640,555,1,Active
44200,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB003,34985,28930, -   , -   , -   ,34985,28930,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB005,22267,8197, -   , -   , -   ,22267,8197,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB006,18005,3340, -   , -   , -   ,18005,3340,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB007,33650,16515, -   , -   , -   ,33650,16515,1,Active
44200,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB008,12085,165, -   , -   , -   ,12085,165,1,Active
44200,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB009,19730,13170, -   , -   , -   ,19730,13170,1,Active
44200,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB010,11975,1675, -   , -   , -   ,11975,1675,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB011,31145,10035, -   , -   , -   ,31145,10035,1,Active
44200,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB012,16910,4675, -   , -   , -   ,16910,4675,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB021,51500,41785, -   , -   , -   ,51500,41785,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB022,9325,-3770, -   , -   , -   ,9325,-3770,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB023,74180,11465, -   , -   , -   ,74180,11465,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB024,15405,-3755, -   , -   , -   ,15405,-3755,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB025,50585,17265, -   , -   , -   ,50585,17265,1,Active
44200,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB026,47160,24000, -   , -   , -   ,47160,24000,1,Active
44200,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1002,26500,35700, -   , -   , -   ,26500,35700,1,Active
44200,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB901,4935,2315, -   , -   , -   ,4935,2315,1,Active
44200,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB912, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ003,13998,8513, -   , -   , -   ,13998,8513,1,Active
44200,Main Floor,Rest of Floor,Pit4,Blackjack,Freebet BlackJack,FBJ,FBJ004,15755,-3555, -   , -   , -   ,15755,-3555,1,Active
44200,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ007,13310,-695, -   , -   , -   ,13310,-695,1,Active
44200,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Freebet BlackJack,FBJ,FBJ551,12286,541, -   , -   , -   ,12286,541,1,Active
44200,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Freebet BlackJack,FBJ,FBJ552,9722,3592, -   , -   , -   ,9722,3592,1,Active
44200,Main Floor,Rest of Floor,Pit4,Four Card Poker,Four Card Poker,FCP,FCP001,10137,642, -   , -   , -   ,10137,642,1,Active
44200,Rockin' Casino,Rest of Floor,Pit6,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44200,Main Floor,Rest of Floor,Pit3,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG002,11240,3240, -   , -   , -   ,11240,3240,1,Active
44200,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG003,10888,3453, -   , -   , -   ,10888,3453,1,Active
44200,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG004,11171,-884, -   , -   , -   ,11171,-884,1,Active
44200,Main Floor,Rest of Floor,Pit2,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG008,5010,4535, -   , -   , -   ,5010,4535,1,Active
44200,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR001,9790,-2245, -   , -   , -   ,9790,-2245,1,Active
44200,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR002,3910,4825, -   , -   , -   ,3910,4825,1,Active
44200,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR003,6545,2165, -   , -   , -   ,6545,2165,1,Active
44200,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR004,14777,9867, -   , -   , -   ,14777,9867,1,Active
